Mass,Hex,HexNAc,Fuc,NeuAc,Class,HEPG2_DMEM_P4_08_compositional,HEPG2_DMEM_P6_NT_13_compositional,HEPG2_DMEM_P6_ins_14_compositional,HEPG2_EMEM_P5_06_compositional,HEPG2_EMEM_P7_NT_17_compositional,HEPG2_EMEM_P7_ins_16_compositional,PNT2_P10_DHTT_r04_compositional,PNT2_P10_DHT_r03_compositional,PNT2_P10_NT_r02_compositional,PNT2_P11_Chol_r16_compositional,PNT2_P11_NT_r17_compositional,PNT2_P14_DHTT2_r27_compositional,PNT2_P14_DHTT_r26_compositional,PNT2_P14_NT_r25_compositional,PNT2_P15_DDHTT_r12_compositional,PNT2_P16_Chol_r22_compositional,PNT2_P16_NT_r23_compositional,PNT2_P17_Chol_r19_compositional,PNT2_P17_NT_r20_compositional,PNT2_p13_DHTTx5_r07_compositional,PNT2_p13_NT_r06b_compositional
2352.80806,11,2,1,0,HM-F,0.0816062651829,0,0,0.0361377691843,0,0,0,0,0,0,0.021178591711,0.0867309680648,0,0.0170065031664,0,0.0087327713153,0.0210408308838,0,0,0,0,
2368.80296,12,2,0,0,HM,0.0746510015896,0.113059706516,0.0725380366662,0,0.0699924934301,0,0.210188966656,0.0673320192059,0.132012854038,0.244983960247,0.244949312019,0.421215689069,0.316414320826,0.168554610559,0.256912118927,0.257825016463,0.209142380297,0.122337632663,0.136899832489,0.211258004603,0.27381316868,
1462.54446,3,4,1,0,C-F,0.0718355553414,0.193617893014,0.171609558539,0.0867470421351,0.109141850264,0.182753555648,0.726682948565,0.603827975428,0.948303664321,0.643589053071,0.470799694847,0.656677329633,0.301417860979,0.672530427285,0.99667438638,0.537454331504,0.662293794643,0.625017297575,0.840827822382,0.702204940771,0.930130704434,
3535.23816,7,6,0,4,C-S,0.06644545759,0.0865609222232,0,0,0,0,1.51209139774,0.319109408529,0,0.516924849253,0.881563563897,0,0,0,0.518441695119,0.5163927671,0.308516462985,0.64625970353,0.21962116283,0.424611105666,0.126756024198,
1786.65006,5,4,1,0,CH-F,0.0616156706874,0,0,0,0,0,0.831280654958,0.539552202953,0.637034744407,0.642526559196,0.675102211394,1.4032410479,1.29786794635,0.883698826806,0.821080738384,1.01339779553,0.759587203458,0.681980261811,0.670016004771,0.778797097501,0.748706055024,
2450.89406,3,6,1,2,C-FS,0.0576765156297,0.15415409976,0.173211716553,0,0,0,0,0,0,0,0.01175453542,0,0,0,0,0,0,0,0.0403411494947,0,0.0140997391956,
2370.85656,7,6,0,0,C,0.0547545640136,0,0.0545569963722,0,0,0,0.0980696459393,0.263052798627,0.0559475870082,0.054985256887,0.364129506998,0.199976257446,0,0.73534682637,0.149135160255,0.217428596062,0.0742268307107,0.102498707683,0.16177931622,0.218355016055,0.256405170992,
1720.59176,8,2,0,0,HM,0.0468314907725,3.41627679232,2.79714362784,1.50267197104,2.26925176188,2.34898460945,8.68006344917,10.1188728926,10.7567705958,10.3677063186,10.093978384,10.8419760646,8.2566859471,7.9949174388,9.36414760766,9.38792702833,7.85894388617,9.66920740445,7.47147872013,7.72466643302,9.01847223884,
2572.94066,5,5,3,1,CH-FS,0.0409366501904,0,0,0,0,0.132014486201,0.218214412735,0.149634367888,0.0668586745588,0.0551578864529,0.0463823366895,0,0.115002347391,0.0316466411166,0.0624176004658,0,0.0945438067935,0.227161265604,0.242206284949,0.145265355613,0.0356724376628,
3755.33286,8,7,1,3,C-FS,0,0,0,0.121107266661,0,0,0.26540234252,0.23324119424,0,0,0.157199762035,0,0.22219073386,0.314311411741,0.162708167028,0.121877330143,0.407475326343,0.219478191021,0.305210961005,0.370689377376,0.122331671054,
2628.94176,5,6,0,2,C-S,0,0,0,0,0,0,0,0,0,0,0.0476890005579,0,0,0.129189915569,0,0,0,0,0,0.0261773700839,0,
1769.63476,4,4,0,1,C-S,0,0.0504217525394,0,0.0968163251263,0,0,0.0596367482395,0.0639744007366,0.114114931002,0.0803974250464,0.0134141556711,0.0827997906437,0,0.0146209228784,0.193277047912,0.0673701488243,0.0670072454727,0.0578339094382,0.129910489,0.109763405998,0.184623607598,
2304.83616,3,6,0,2,C-S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651568009881,0,0,0,0,0,
3757.37366,8,7,5,1,C-FS,0,0.473450947399,0.166782178522,0,0,0.440003479367,0.0403700337945,0,0,0,0,0,0,0,0,0.111438052791,0,0.0232053118213,0.0957921763951,0,0.00913145026699,
4776.71776,8,7,6,4,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327395537797,0,0,0,0,
3432.24766,6,7,3,2,C-FS,0,0,0,0,0,0,0,0,0,0,0.0198912679183,0,0,0,0,0,0,0,0.0250048276762,0,0,
1478.53936,4,4,0,0,CH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675753318887,0.014315888924,0.0331033650077,0.0417906812921,0.093763678201,0,0,0.00626039299001,
2028.70246,9,2,1,0,HM-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083137849474,0,0,0,0,0,0.0435769535332,
1811.68176,3,5,2,0,C-F,0,0,0,0,0,0,0.0690396479964,0,0,0.0203565880155,0.0357271637009,0,0,0.029215643386,0.0626737158224,0,0.0343559666688,0.0312281075003,0.0657178824592,0.0568569971041,0.0545080102113,
2167.77716,7,5,0,0,H,0,0,0,0,0,0,0,0,0,0.0165464068827,0,0,0,0,0,0,0,0,0,0,0,
3829.36966,9,8,1,2,C-FS,0,0,0,0,0.623752584034,0,0.192500180368,0.183810362999,0,0,0,0,0,0.0298043233155,0,0.0747867951846,0.0982081991197,0.0411810174345,0.0858879413878,0.0406461160123,0,
2864.03606,5,5,3,2,C-FS,0,0,0.134841647586,0,0,0,0,0,0,0,0,0,0.044147430209,0,0,0,0,0,0,0,0,
2207.80846,4,4,3,1,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107453531579,0.00764175715293,0.0177209517043,0,0,
1624.59726,4,4,1,0,CH-F,0,0,0,0,0,0,0.0365510243646,0.0281302287263,0.124081009375,0.163586379779,0.04806734079,0.208754647612,0,0.100282877883,0.0821779704502,0.163586310375,0.120621542404,0.166937503517,0.171292560646,0.132939271458,0.200014424561,
3463.24216,6,5,4,3,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408544588431,0,0,0,0.0576014750929,0,0,
3101.12096,9,8,0,0,C,0,0.0797561849967,0,0.112604721421,0,0.660790492888,0,0.0522297021075,0,0.0884747076313,0.0697753670749,0.640724456169,0,0.060144921819,0.045463428135,0.0610016489293,0.299395369381,0.123049210634,0.0307298995134,0.110551567683,0.103790644864,
1884.69816,4,6,0,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0.145939409543,0,0,0,0,0,0,0,0,
3976.44796,9,8,4,1,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671132946983,0,0,0,0,0.0448465332508,0.0698767618548,
2427.90316,5,5,4,0,C-F,0,0,0,0,0,0,0.336842393149,0.405071480683,0,0.166182673647,0.0957907908579,0,0.258759094807,0.0478740604594,0.218678967545,0.0171209139742,0.0357984451612,0.148296128189,0.22818323756,0.180208523933,0.0785499718808,
4191.46576,8,7,0,5,C-S,0,0,0,0,0,0,0,0,0,0,0.115592006548,0,0,0,0,0,0,0,0,0,0,
4265.50256,9,8,0,4,C-S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164552271404,0,0.0400709539869,0.0153077800984,0,0,0.0234451717476,
1519.56596,3,5,0,0,C,0,0,0,0,0,0,0,0,0.105602601407,0,0.0560916590979,0,0,0.117600315849,0.0966835471166,0,0.159983027142,0.0254489138828,0.0973721290969,0.0121322666179,0.0829014581559,
2458.87256,7,5,0,1,H-S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243961437479,0.0124421943582,0.0219631655763,0,0,0,
1948.70286,6,4,1,0,H-F,0,0,0,0,0,0,0,0,0,0.0272405344743,0.0256002165315,0,0,0,0,0,0,0.0151202120804,0,0,0,
1858.67116,4,3,2,1,C-FS,0,0,0,0,0,0,0,0,0,0,0.0443220142437,0.228819539419,0,0,0.0400303873859,0.0171975641409,0.029231440855,0.0235673312127,0.038967524276,0,0.026874019777,
1754.66026,3,4,3,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205373218485,0,0,
2443.89806,6,5,3,0,CH-F,0,0,0,0.0399322935061,0,0.306489911367,0.202743191652,0.0282006221251,0,0,0.140695424884,0.22117182754,0.279742241483,0.0583980971023,0.0213819418531,0.0688532404214,0.0442741506095,0.0978403313474,0.106414431043,0.215575334714,0.320138537365,
3303.20506,7,7,3,1,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498321003906,0,0,0,
2938.07286,6,6,3,1,C-FS,0,0,0,0,0,0,0,0.148626862367,0,0.0410091124297,0.0332353158148,0,0,0,0.0139509060887,0,0,0.116204289641,0.106371102272,0.0550450698457,0.0514958375186,
4266.52296,9,8,2,3,C-FS,0,0,0,0,0.424972019032,0.300474866915,0,0,0,0,0,0,0,0.0270315302152,0.0986184358986,0.0554531275615,0.0360266523207,0.0641803979354,0.0546685299208,0.0504828005983,0.0305106923279,
4702.65586,9,8,1,5,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219273083932,0,0,0,0,0.0808829524666,0,0,
4484.60196,8,7,4,4,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173862333172,0,
2702.97856,6,7,0,1,C-S,0,0,0,0,0,0,0,0,0,0,0,0,0.0704934280669,0,0,0,0,0,0,0,0,
1957.73966,3,5,3,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092636781493,0,
3188.14166,7,5,3,2,H-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020867265144,0,0,0,0,0,
1380.49126,5,2,1,0,HM-F,0,0,0,0,0,0,0,0.0318662117141,0.0985867779099,0.125378387568,0.0916260264186,0.254209942857,0,0.0500296421598,0.0262333719365,0.1511161007,0.0176321090429,0.0469490619041,0.0314391502365,0.0409515119953,0.0616853968303,
2839.00436,7,4,2,2,H-FS,0,0,0,0.0882135815421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1989.72946,5,5,1,0,CH-F,0,0,0,0,0,0,0.28429338778,0.193172685038,0,0.0508962653046,0.102628716393,0,0.18244828494,0,0.153461443145,0.0598334766216,0.0722207001509,0.121440454172,0.151094647508,0.0548565867354,0.0407120540198,
2500.91956,6,6,2,0,C-F,0,0,0,0,0,0,0,0,0,0.0219157344122,0,0,0,0,0.0361115271961,0,0,0.0297675691224,0.0913520089589,0,0.00649900632939,
4556.59796,9,8,0,5,C-S,0,0,0,0,0,0,0,0,0,0,0.08570252384,0,0,0.0640426700367,0.0492712065923,0.0249053622971,0,0,0,0,0,
2790.99456,6,6,0,2,C-S,0,2.27540510589,0,0,0,1.23277102395,0.270893344379,0,0.0550119989352,0,0,0,0,0,0.0140387381562,0,0,0,0.0319317571024,0,0.0147257784946,
3085.12606,8,8,1,0,C-F,0,0,0,0,0,0,0,0.0737004220026,0,0.0839192051981,0.0594447447327,0,0,0,0.0153418265196,0,0,0,0,0.0315029070208,0.0314025417555,
2556.94576,4,5,4,1,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176877686952,0,0,0.0256140095701,0.0214515117219,0,
4339.56446,8,7,5,3,C-FS,0,0,0,0.595369454524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292752907576,0,0,
3028.10456,8,7,2,0,C-F,0,0,0,0.348294650852,0,0,0.0278747711064,0.174660687686,0.0471874099152,0,0.0352841550905,0,0,0.0569365870894,0.0335064575963,0.063679057077,0.124778312928,0,0,0.0383123039156,0.0546604148603,
4337.52366,8,7,1,5,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367071923208,0,0,0,0,0,0,0,
3611.31576,8,7,4,1,C-FS,0,0,0,0,0.223621343581,0,0,0,0,0.0213540032851,0,0,0,0.0626184256177,0,0.0970569366351,0.11147494714,0.0423457754764,0.0524634049452,0,0.0693625885945,
3247.17886,9,8,1,0,C-F,0,0,0,0,0,0,0.0940901393459,0.119667311412,0,0.0664096349438,0.0410009606095,0.344611812624,0,0,0.0439499856603,0.0193610002407,0,0.0382592848464,0.18602795367,0.100843353896,0.0615463340024,
2151.78226,6,5,1,0,CH-F,0,0,0,0,0,0,0.277113932245,0.442674021134,0.419036201084,0.222738722576,0.213833547631,0.34049134377,0.383901440679,0.346176988222,0.316608770511,0.418834336351,0.320884767919,0.251603477013,0.18534552552,0.253466663381,0.312078537964,
2135.78736,5,5,2,0,CH-F,0,0,0,0,0,0,0.189664142577,0.260708551795,0,0.0624658714088,0.158792900776,0,0.0513451818382,0,0.159707853125,0,0.00809710388571,0.274229033142,0.138145534669,0.00898939966098,0.00537880650175,
4615.66026,9,9,3,3,C-FS,0,0,0,0,0,0,0.0575408786863,0.0951528102834,0,0,0,0,0,0.0362582583686,0,0,0,0,0.0337231954744,0,0,
2662.97236,7,6,2,0,C-F,0,0.151332773051,0,0,0,0,0,0.30056734733,0.1188769366,0.1185375985,0.169988387131,0,0.624134599633,0.0804500123253,0.071570956647,0.321690648365,0.0847132439397,0.0621860121216,0.389463241271,0.147817879244,0.214630389605,
2322.87186,4,6,3,0,C-F,0,0,0,0,0,0,0,0,0,0.0271665503746,0,0,0,0,0,0,0,0,0,0,0,
3011.08926,7,7,1,1,C-FS,0,0,0,0,0,0,0,0.0444798288596,0,0,0,0,0,0,0,0,0,0,0.0614169860741,0.0125047874821,0,
1113.40716,3,3,0,0,C,0,0,0,0,0,0,0,0,0,0.0106496001242,0.0353717898088,0.068672227418,0,0.0123995441137,0.078537368155,0.0177941282288,0,0,0.0499070074296,0.0355201755766,0.0411235978869,
2865.03136,7,7,0,1,C-S,0,0,0,0,0,0,0,0,0,0,0,0,0.0260485701046,0,0,0,0,0.00617793961385,0,0,0,
2410.88786,4,5,3,1,C-FS,0,0,0,0,0.225220644163,0.121573662225,0.108764753628,0.199287378293,0.0382148956376,0.0761775912136,0.0985854318051,0,0,0.0872632109951,0.107468070266,0,0.0986397656677,0.0680084906664,0.181195764016,0.0730078658847,0.0794977543278,
1567.57576,4,3,2,0,CH-F,0,0,0,0,0,0,0.137433779929,0.112742360806,0.142073143449,0.289411412097,0.191741137341,0.255627938496,0.0783424702122,0.158149940272,0.26374456808,0.148488010102,0.111990865332,0.152602322617,0.192914649237,0.271168961537,0.161097871777,
3067.11546,5,6,3,2,C-FS,0,0,0,0,0,0,0,0,0,0,0.0136450278255,0,0,0,0,0,0,0,0,0,0.0233794889359,
4338.54406,8,7,3,4,C-FS,0,0,0,0,0,0,0,0,0,0,0.0667661721623,0,0,0,0,0,0,0,0,0,0,
3685.35256,9,8,4,0,C-F,0,0,0,0,0,0,0.0719115477909,0,0,0.0273597310793,0,0,0,0.0457749594249,0,0.0601097737341,0,0,0.0712933668711,0,0,
3596.31616,9,9,2,0,C-F,0,0,0,0,0,0.0969434589905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2483.90426,5,6,1,1,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171025273356,0,0,0,0,0,0.013926295521,
3903.43156,8,7,6,1,C-FS,0,0,0.486238802545,0,0,0.382432612615,0,0,0,0,0.034041555223,0,0,0,0,0,0,0,0,0,0,
1259.46506,3,3,1,0,C-F,0,0,0.271490711864,0.0251120474495,0,0.0534394585691,0.153354745811,0.267789687754,0.407383020437,0.451107087107,0.395083902628,0,0.0894464396678,0.199454192972,0.364134037979,0.593044122153,0.209279696926,0.432499057897,0.310778708136,0.244786660524,0.391450571285,
4046.42826,8,7,1,4,C-FS,0,0,0,0,0,0,0.291169486039,0,0,0.146323423191,0.0951229538668,0,0,0.803135853149,0.0726957975791,0.613217376486,0.704231600894,0.10130443719,0.753386235047,0.18792255085,0,
1583.57066,5,3,1,0,H-F,0,0,0,0,0,0,0.25813117432,0.214767326646,0.145815495742,0.137229544273,0.272530073183,0.0906232731382,0.168382240116,0.143368891794,0.284631255166,0.235075365831,0.195045847505,0.245683935298,0.191068018264,0.263543397211,0.243577009979,
2589.95596,6,5,4,0,C-F,0,0,0.109961635063,0.229879726722,0,0.654142464975,0.538957705787,0.230715831059,0.144919766184,0.492514891629,0.30256460646,0.310524143919,0.545192698103,0.326147896021,0.950690239559,0.215035209462,0.0970364305528,0.24211555213,0.139199352289,0.450062104518,0.433487057625,
2994.07396,6,7,0,2,C-S,0,0,0,0,0,0,0,0,0,0.0272323140188,0,0,0,0,0,0,0,0,0,0,0,
2922.07796,5,6,4,1,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239938110326,0,
2881.05136,6,5,4,1,C-FS,0,1.87414043136,0,1.77551596715,0.114298372073,0,0.577918539212,0.546267439891,0.369618163679,0.485111001359,0.518179254193,0.908686759592,0.445090718515,0.464609957186,0.470093463321,0.155116764051,0.360839983605,0.40287708353,0.396192612132,0.501393079113,0.514596606575,
2256.81356,7,4,2,0,H-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121658484808,0,0,0,0,0,0,
4557.61836,9,8,2,4,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889378336235,0,0.0422823710143,0,0,0.080066927271,0.0805014031256,0,
3158.16756,7,7,4,0,C-F,0,0,0,0,0,0,0,0.0421979095155,0,0,0,0,0,0,0,0,0,0,0,0,0,
3174.16246,8,7,3,0,C-F,0,0,0,0,0,0,0,0,0,0,0.0337611241245,0,0,0,0,0,0.0604212783939,0,0.0534971056355,0,0,
1704.59686,7,2,1,0,HM-F,0,0,0,0,0,0,0,0,0,0.0636968846227,0,0,0.0890056364847,0.0649451961403,0.0505573190098,0.027716462596,0.0672701087338,0,0,0,0.0188104283471,
3466.27826,8,7,5,0,C-F,0,0,0,0.145206920447,0.369226522634,0,0.0437357710152,0,0,0,0,0,0,0,0.0157765583497,0,0.145537317778,0,0,0.112264363494,0.0308375669455,
4470.62276,9,9,4,2,C-FS,0,0,0,0,0,0,0,0,0.0549938814279,0,0,0,0,0,0,0,0,0,0,0,0,
3010.09396,5,5,4,2,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264178930868,0,0,0,0,0,0,
3974.40716,9,8,0,3,C-S,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949160500788,0,0,0.0400559145466,0,0,0,0,
2896.02586,7,5,1,2,H-FS,0,0,0,0.210420427439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292324100221,0.0118339127929,0,0,
2385.85616,6,4,2,1,H-FS,0,0,0,0,0,0,0,0,0,0,0.0968061448352,0,0,0,0.00815657292735,0,0,0.0254915429778,0,0,0.0755721800348,
3392.24146,7,6,5,1,C-FS,0,0,0,0,0,0,0,0,0.0587666711323,0,0,0,0,0,0,0,0,0,0,0,0,
3082.08996,6,6,0,3,C-S,0,0.185323724428,0,0,0,0,0.0462719789401,0,0,0,0,0,0,0.021509235011,0.0135512332772,0,0,0,0.0235455765521,0,0.00961329526843,
3538.27426,9,8,1,1,C-FS,0,0,0,0,0,0,0,0.417468784781,0.0692117763971,0,0,0,0,0.0448735978711,0,0.0699810079901,0,0.0421706682707,0.0410885708022,0.155896425384,0.104210399082,
2379.89336,4,7,2,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0.084098841191,0,0,0,0,0,0,0,0,
2093.74036,6,4,0,1,H-S,0,0,0,0,0,0,0,0,0.0783901055568,0,0.10524446164,0.0350155347422,0.120969205703,0.0745929090504,0.0340493188204,0.15225931714,0.157166074582,0.211088129292,0.171006281264,0.0738280341359,0.0920667761226,
3666.32156,6,6,4,3,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170903597158,
1916.71306,4,4,3,0,CH-F,0,0,0,0,0,0,0.0324204270349,0,0,0,0,0.162565848067,0,0,0.034436813236,0.0123632559541,0,0,0.0235662093004,0.0136459104635,0.0161800369974,
2547.90896,7,4,2,1,H-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490863163997,0,0,0,0,0,0,
3270.19486,5,7,3,2,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0.0399834416631,0,0,0,0,0,0,0.0143167147405,0,
2078.76586,5,4,3,0,CH-F,0,0,0,0,0,0.297794896615,0.889176038368,0.753732184677,1.1917703499,1.13768912254,0.947171749023,1.34875553728,1.24545507514,1.20364840646,1.20344325176,0.958021912322,0.976695909899,0.782685268342,0.874858445806,0.817167635585,0.691999723209,
3593.28006,7,7,1,3,C-FS,0,0.150189102543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1665.62386,3,5,1,0,C-F,0,0.0797029910196,0,0,0,0.0896488350688,0.305455497299,0.287954463449,0.30529086723,0.0997730387034,0.26407302068,0,0.122262635112,0.178649510596,0.456885070341,0.181763689438,0.290824196181,0.116605003134,0.257118603789,0.146447820409,0.27521713878,
3431.22726,6,7,1,3,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276539820893,0,0,0,0,0,0.0397899403746,0.0210672487053,
3723.34306,6,7,3,3,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021917053189,0,0,0.0199877988972,0.0175373202443,0,0,
3302.18466,7,7,1,2,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168038260419,0,0,
1827.67666,4,5,1,0,CH-F,0,0,0,0,0,0,0.136935239289,0.141913825222,0.0574578624104,0.111918076694,0.203415894948,0.1022528655,0,0.116633739506,0.208753574871,0.156958744801,0.17880259808,0.220583268329,0.168789292458,0.146666531943,0.168935165395,
2459.89296,7,5,2,0,H-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835762464167,
2160.81906,3,6,3,0,C-F,0,0,0,0,0,0.139928481036,0.476559583273,0.415650288645,0.291846952169,0.273935719545,0.284934918651,0.0814916516394,0.127762760642,0.194669640073,0.342927760261,0.152180884411,0.283122694965,0.197270400022,0.472692653039,0.277581832643,0.347897735659,
2939.09326,6,6,5,0,C-F,0,0,0,0,0,0,0,0.109147164615,0,0,0,0,0,0,0,0,0,0,0,0,0,
1891.68136,6,3,2,0,H-F,0,0,0,0,0,0,0.170731944198,0.117033425074,0.197394589408,0.126912872598,0.0768550435575,0,0,0.116011869907,0.179914026208,0.150143416027,0.147013144595,0.176900250935,0.123031530713,0.138901827963,0.0812917161223,
2467.90936,4,6,2,1,C-FS,0,0,0,0,0.0984194726347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4414.62166,9,8,7,1,C-FS,0,0.178347129737,0,0,0,0.374581575812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2735.98876,8,7,0,0,C,0,0.238546344455,0,0,0,0,0.308489070061,0.408770800443,0,0.248114583724,0.0992012923425,0.208191843621,0.335652558016,0.166542268485,0.248587631753,0.0710529219489,0.661344348237,0.117331665246,0.163384544038,0.311363429341,0.134052460913,
2119.79246,4,5,3,0,CH-F,0,0,0,0,0,0,0.781042691164,0.504898852605,0.511627533503,0.426892365301,0.475848663375,0.265070538776,0.389223109557,0.401987455644,0.612040786688,0.311623332287,0.418257951158,0.593075644608,0.658739692001,0.397618901758,0.285738191032,
3539.29466,9,8,3,0,C-F,0,0,0,0,0,0,0,0,0.0491578700009,0.0691395112139,0,0,0.102405138087,0,0.018059454021,0,0,0,0.0579646114632,0,0.0830477050413,
3377.24186,8,8,3,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025378929606,0,0,0,0,0,
1599.56556,6,3,0,0,H,0,0.185583556547,0.0984880550758,0.0421171379288,0.0749153688348,0.0553724403221,0.170579089757,0.124733436331,0.19998321884,0.0591352168479,0.168399479032,0.269442832838,0,0.206840932424,0.186175566922,0.337948802323,0.230214597839,0.283252628805,0.180437510516,0.157153572166,0.0981157525625,
4194.52696,8,7,6,2,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181328934388,0,0.02859062992,0,0,0,0,
2793.03536,6,6,4,0,C-F,0,0,0,0,0,0,0.0771609220519,0.0920452350327,0,0,0,0,0,0,0.0621928537047,0,0.0127809087095,0.037223725754,0.164719482854,0.0194310972496,0.024889167311,
2717.97816,5,5,2,2,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700092409939,0.0118381389179,0.0339566180259,0,0.010350344266,0,0,0,
2176.81396,4,6,2,0,C-F,0,0,0,0,0,0,0,0,0,0,0.028040087964,0,0,0,0,0,0.0243357760894,0.0141581061979,0.0247788990823,0.0389230958815,0.0190618703607,
2613.96726,4,6,3,1,C-FS,0,0,0.109813392684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2630.98256,5,6,4,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629392590907,0.0392476486664,0,0,0.0444857560454,0.0179829876078,0.0166638629063,0,
2249.83036,5,7,0,0,C,0,0,0,0,0,0,0,0,0,0.0245003826348,0,0,0,0,0,0,0,0,0,0,0,
2573.93596,7,7,0,0,C,0,0,0,0,0,0,0,0,0,0.091603275994,0.118661639198,0,0.0650802429573,0.0240275739775,0.0673457913477,0,0.0267028532166,0.091112148492,0.0214926180953,0.0423673580006,0,
1973.73456,4,5,2,0,CH-F,0,0,0,0,0,0,0.396227519462,0.215807829072,0.310254339509,0.255607528929,0.355402297811,0.160297731085,0.211442152437,0.239341188552,0.485082854443,0.130298153105,0.376864834201,0.471605677986,0.423217901686,0.294440402158,0.276637016436,
3830.39006,9,8,3,1,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242369015412,0,0,0.0456778098449,0,0,
