Mass,Hex,HexNAc,Fuc,NeuAc,Class,HEPG2_DMEM_P4_08_compositional,HEPG2_DMEM_P6_NT_13_compositional,HEPG2_DMEM_P6_ins_14_compositional,HEPG2_EMEM_P5_06_compositional,HEPG2_EMEM_P7_NT_17_compositional,HEPG2_EMEM_P7_ins_16_compositional,PNT2_P10_DHTT_r04_compositional,PNT2_P10_DHT_r03_compositional,PNT2_P10_NT_r02_compositional,PNT2_P11_Chol_r16_compositional,PNT2_P11_NT_r17_compositional,PNT2_P14_DHTT2_r27_compositional,PNT2_P14_DHTT_r26_compositional,PNT2_P14_NT_r25_compositional,PNT2_P15_DDHTT_r12_compositional,PNT2_P16_Chol_r22_compositional,PNT2_P16_NT_r23_compositional,PNT2_P17_Chol_r19_compositional,PNT2_P17_NT_r20_compositional,PNT2_p13_DHTTx5_r07_compositional,PNT2_p13_NT_r06b_compositional
4122.50586,9,8,5,1,C-FS,0,0,0.242144422553,0,0,0,0,0,0,0,0,0,0,0.0228176067238,0,0,0,0,0,0,0,
2014.76116,3,6,2,0,C-F,0,0,0,0,0,0,0.230089439131,0.173670047251,0.13286944978,0.133428953672,0.132747862502,0.0817975601146,0.143418137358,0.0917438163934,0.0440976025805,0.0415449845271,0.13166179937,0.127405904143,0.121010037198,0.199497369778,0.197266522556,
1421.51786,4,3,1,0,CH-F,0,0,0,0,0.142958997682,0,0.0883651526113,0.258682541786,0.102957445353,0.333621706913,0.410383111308,0,0,0.38700261095,0.372539345417,0.464046050945,0.271947736925,0.270119588384,0.25394116055,0.318001680016,0.238839124039,
2087.77756,4,7,0,0,C,0,0,0,0.250684546632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4485.62236,8,7,6,3,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039004080748,0,0,0,0.0752233896054,0,0,
2061.75056,4,4,2,1,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261220168128,0.00561903806858,0,0.089726608673,0.0593587193748,0.0190373210464,0.0242880936246,0,
2776.02006,5,6,3,1,C-FS,0,0,0,0,0,0,0,0,0,0,0.039954179009,0,0,0.018544291192,0.0131423344081,0,0.01507540419,0,0.0392677307639,0.015566748953,0,
3320.22036,8,7,4,0,C-F,0,0,0,0.0878960699047,0.313183987397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408203450742,0.0349276095719,0.102223494028,
1640.59216,5,4,0,0,CH,0,0,0,0,0,0,0.151087208962,0.166442991642,0.240351923736,0.198152025159,0.157491071926,0.224617945666,0.209546241169,0.300329244434,0.301644474265,0.338197766818,0.318438570258,0.316494797086,0.173951090266,0.258253867661,0.352067054761,
4833.73926,8,8,5,4,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185018053491,0,0,0,0,0,
1396.48616,6,2,0,0,HM,0,1.57032712291,1.48439654889,0.687605283899,1.18691105598,1.12044028152,8.89352232507,7.75964033197,9.81496314486,7.46885310506,7.57316994322,8.36789479399,7.49262302908,7.50004432568,6.64566651137,7.54047262493,6.98212489937,7.71569699029,7.38699690054,7.19863140991,8.50457402529,
1072.38056,4,2,0,0,HM,0,0.180708123952,0.072222546476,0.0452441070458,0,0.0519931253912,1.0693373379,1.01744418815,1.22059095569,1.32768029048,1.31822258563,1.28506404067,1.21846236258,1.19818375647,1.27564859212,1.38446957104,1.18967269359,1.38973276279,1.33772165755,1.13642824053,1.31530600147,
3230.16356,8,8,0,1,C-S,0,0,0,0,0,0,0,0,0,0,0.0366349385068,0,0,0,0,0,0,0,0,0,0,
2005.72436,6,5,0,0,CH,0,0,0,0,0,0,0.0760421451207,0.0900162919655,0.104796734686,0.0295758288795,0.034324403831,0.183658321934,0.115444675845,0.100144296456,0.171688811413,0.126168551102,0.111095691689,0.128659199536,0.112588265156,0.0697027434201,0.135404090023,
2233.83546,4,7,1,0,C-F,0,0,0,0,0,0,0.0606144287632,0,0,0,0.0688409996648,0,0,0,0.0216037362758,0,0,0,0,0.0267810494796,0.0666865271648,
2719.99386,7,7,1,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125677355461,0,0,0.0153490975289,0,0,0.0150074961792,
1729.62856,5,3,2,0,H-F,0,0,0,0,0,0,0.28481250498,0.156463994099,0.399277247705,0,0.19642022692,0.144098102718,0.0948687764005,0.0738161543264,0.0482674115348,0.193765085302,0.20817331723,0.169067646602,0.0794231855237,0.0589374238874,0.104326883444,
3101.14606,7,6,5,0,C-F,0,0,0,0,0,0,0,0.119599851071,0,0,0,0,0,0,0,0,0,0,0,0,0,
3393.23676,9,8,2,0,C-F,0,0,0,0.0801157335123,0,0,0,0.162604351614,0,0.162660893496,0,0,0,0,0.0779524361086,0.0458682916027,0,0,0,0,0,
1542.54406,6,2,1,0,HM-F,0,0,0,0,0,0,0,0,0,0.0617698728416,0,0,0.218456871603,0.0663484786627,0.0478341558739,0.0308721915513,0.0615819308527,0.0612881777977,0.0515101719733,0.006740493871,0.051016558252,
2629.96216,5,6,2,1,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00978864221598,0,0,0.0322974725662,0,0,
2604.93046,7,5,1,1,H-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781483975702,0.0336916104729,0,0.00726924444586,0.0188820596154,0,0.0129862102785,
3609.27496,8,7,0,3,C-S,0,0,0,0,0,0,0.0679849523503,0.133589072551,0.745397729215,0,0,0,0,0,0,0,0.0802864173786,0,0,0.0547850164978,0.0699568127816,
2955.08816,7,6,4,0,C-F,0,0.243777767512,0.142109325219,0,0.929979704459,0,0.118576832967,0.0497087385133,0,0.191981203216,0.135761892433,0,0,0.0501443503161,0.082149554193,0.431188085308,0.0419705006871,0.070280949346,0.109303531626,0.112523972307,0.041518721051,
2541.94616,5,7,2,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0.167899810208,0,0,0,0,0,0,0,0,0,
2939.06816,8,8,0,0,C,0,0,0,0,0,0,0.315224071913,0,0,0.0682112847783,0.0337581022377,0,0,0,0.166884987786,0.0108765992329,0.0473245414378,0.0462932296734,0.201783120279,0.116878198876,0.0322138271093,
1843.67156,5,5,0,0,CH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393738611332,0,0,0.104199280657,0.105744898361,0.0130422310678,0.0130647217644,
6073.17806,9,9,7,6,C-FS,0,0,0,0,0,0,0.0396657275603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2499.89916,6,6,0,1,C-S,0,0,0,0,0,0,0,0,0,0,0,0,0.0255376044772,0,0,0.00649030829945,0,0,0,0.0144051773323,0.0100587068353,
4121.48546,9,8,3,2,C-FS,0,0.339856319794,0,0,0,0,0,0,0,0,0,0,0,0.0213141729177,0.0265160583388,0,0,0.048463378525,0.0808695411802,0.0161366436403,0,
2208.80376,6,6,0,0,C,0,0,0,0,0.115093494333,0,0,0,0,0,0,0,0,0,0.00517618730789,0,0,0,0,0,0,
1770.65516,4,4,2,0,CH-F,0,0,0,0,0,0,0.221308539371,0.152607755722,0.291300528151,0.2133893245,0.292875832882,0.15881720167,0.113539612953,0.182601992655,0.15762977593,0.154059704776,0.198314637162,0.28413013233,0.311015468923,0.140436364984,0.188969449257,
4469.60236,9,9,2,3,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322888903375,0,0,0,0,0.0290173814037,0,0,
3683.31176,9,8,0,2,C-S,0,0,0,0.353247311883,0.258637513633,0,0,0,0,0.123452745862,0,0,0,0,0.00910722589364,0,0,0,0.0407961015949,0.0206420123261,0,
2110.75566,7,4,1,0,H-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111424941813,0,0,0,0,0,0,
2240.81866,6,4,3,0,H-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370617581473,0,0.0364364018771,0.0187514022599,0,
4704.69666,9,8,5,3,C-FS,0,0,0,0.920585954193,0.763835376366,0.816637146723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5067.81316,8,7,6,5,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490333697964,0,0.0439300525042,0,0,0.0532335222758,0,0,
3319.19996,8,7,2,1,C-FS,0,0,0.325528859912,0,0,0,0,0,0,0.0407220815246,0.0986936153539,0,0.0660396381204,0.0662227072831,0.0187222539929,0.110068450976,0.0780834663174,0.0698959758265,0,0.0930199712125,0.081432831538,
2514.86086,12,2,1,0,HM-F,0,0,0,0,0,0,0,0,0.0276603606291,0,0.0979804500602,0,0.166237709751,0,0,0,0.0302063889203,0.0535185333598,0.0220832305156,0.0120535838101,0,
1722.64536,3,6,0,0,C,0,0,0,0,0,0,0,0,0,0,0.075364044592,0,0,0.114104919591,0.010102163936,0,0.0997415681427,0,0.107785992987,0.0581746007335,0,
1882.64456,9,2,0,0,HM,0,2.90384898115,2.44166410584,1.25049876329,2.08597155292,1.90651555741,6.00336171597,5.68712521748,6.13369656471,5.28376902844,3.03879187672,5.55466581071,4.27880328494,5.80893516564,6.37243829425,3.32668913051,5.83160902336,5.54137507819,4.89524384873,7.05340428436,6.65266716218,
2979.09946,5,7,3,1,C-FS,0,0.0954197653352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2426.88276,5,5,2,1,CH-FS,0,0,0,0,0,0,0.907580888924,0.632689268931,0.206442472516,0.429583194408,0.38497266927,0.213214826982,0.328820871314,0.151043857324,0.465624730103,0.109949019321,0.109047712252,0.417583465473,0.494320931454,0.363896872835,0.262783587785,
2809.03026,7,6,3,0,C-F,0,0,0,0,0,0,0.13068584424,0.161532318812,0.133524578841,0.0597736722265,0.160632021105,0.166840116209,0,0.133272827207,0.227672159368,0.0939439891682,0.06340693424,0.0510244033861,0.169916872153,0.278597596575,0.12396963617,
4192.48616,8,7,2,4,C-FS,0,0,0,0,0,0,0.218337872091,0.412712830775,0,0.330195832076,0.219101300766,0,0,0.181411240474,0.155180442181,0.224680652529,0.295780018708,0.355453854923,0.227992384638,0.0478035843113,0.0835459707456,
4323.54446,9,9,1,3,C-FS,0,0,0,0,0,0,0,0,0,0,0.0380564340751,0,0,0,0,0,0,0,0,0,0,
2792.01496,6,6,2,1,C-FS,0,0,0,0,0,0,0.19741386276,0.205584654427,0,0.08460355812,0.130713528283,0,0,0,0.0400263279206,0,0,0.176733013716,0.10774885404,0.0317771855091,0.0231085473376,
3172.14676,6,5,4,2,C-FS,0,0,0,0,0,0,0,0,0,0.0392163680888,0.0652183617242,0,0,0.19653524887,0,0.154860075121,0.115538211579,0,0.0908465066253,0,0.0440577722407,
3447.22216,7,7,0,3,C-S,0,0,0.137709567447,0,0,0,0,0,0,0,0,0,0,0,0.0224510573979,0,0,0,0,0,0.0376265013109,
3084.13076,6,6,4,1,C-FS,0,0,0,0,0,0,0.0755694721555,0.0642200443678,0,0.0311836129713,0.0316869009993,0,0,0,0.018405615699,0.0254567681473,0,0.0680832555407,0.114236821746,0,0,
3392.21636,9,8,0,1,C-S,0,0,0,1.85009476616,0,0,0.0976686969813,0.114273417229,0,0,0.261537657624,0.268724539457,0,0.195505204562,0,0.176670315571,0,0,0,0.106614760078,0.126623119134,
3977.46836,9,8,6,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422951999845,0,0,0,0,0.0457467179167,0,
2937.05246,6,6,1,2,C-FS,0,0,0.450103772516,0,0.141644057453,0,0.0695217273888,0,0,0.0275618172775,0.0778172123266,0,0,0.0288191141753,0.0645635814436,0.077423204406,0.0765625211799,0.194780860874,0.0897699929822,0.0431155114785,0,
1437.51276,5,3,0,0,H,0,0,0,0,0,0,0.135001042702,0.125759273465,0.0913404997206,0.114932928755,0.111415154562,0,0,0.102425649536,0.129592525228,0.209866373804,0.125989968706,0.131319255064,0.161368724528,0.100498838777,0.0788901883195,
3681.29606,7,6,1,4,C-FS,0,0,0,0,0,0,1.2371597566,4.39430278653,0,5.87912729891,3.93236260577,0.12311886569,2.10498315034,3.79544950414,4.05393188609,4.4990985881,3.51327602997,4.20537924089,3.92891269239,4.14710407948,1.85928335075,
1868.70326,3,6,1,0,C-F,0,0.153231388849,0,0.0405438937912,0,0.128764490472,0.272949236617,0.284139287887,0.235114514748,0.194288411065,0.187212537726,0.302780096222,0.0978461044743,0.211294170901,0.345950954788,0.179745235048,0.201408184645,0.177349496013,0.357773403142,0.205560391338,0.273010093678,
2020.72396,5,3,2,1,H-FS,0,0.0725995491524,0,0,0,0,0,0,0,0,0.0211374940501,0,0,0.0135483725023,0.0178974444511,0.0369845967034,0,0,0.0128897936876,0,0,
1218.43846,4,2,1,0,HM-F,0,0,0,0,0,0,0,0,0.0242064390519,0.0618171404608,0.026624031792,0,0.0852382182766,0.0484586644646,0.0343940043292,0.0930966780234,0.041640286889,0.0440483159474,0.0532505442932,0.0343230411049,0,
2265.85036,4,5,4,0,C-F,0,0,0,0,0,0,0.0985540769384,0.200232556325,0.0809497469774,0.115265172166,0.0574720570053,0,0.0523869416099,0.0591754341012,0.103557329007,0,0.0236066901786,0.12992167658,0.0303187920033,0.0881945368677,0.187123146471,
1915.69266,4,4,1,1,C-FS,0,0,0,0,0,0,0,0.0332850786585,0.116751390653,0.200534587183,0.245418913233,0,0,0.217335273046,0.186025735748,0.33287028314,0.280981209442,0.146501115374,0.27784265201,0.101519048065,0.0917824927032,
2094.76076,6,4,2,0,H-F,0,0,0,0,0,0,0,0,0.0480758924695,0.0381134569734,0,0,0,0.0919778909054,0.0705837684929,0,0,0,0.0261308599152,0.0107408700726,0,
2030.75606,4,6,1,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320313955209,0.0141648319647,0.016116395015,0,0,0.0101122966812,0.0305661122003,
3157.14716,7,7,2,1,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242626860514,0,0,0,0,0,0.0193574430133,
3684.33216,9,8,2,1,C-FS,0,0,0,0,0,0,0,0,0,0.0262191428761,0.02317847642,0,0,0.0868428085133,0.0494498230658,0,0,0.0472553355559,0,0.0550997477291,0.047335755062,
3450.25826,9,9,1,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683979309466,0,0,0,0,0,0,
2425.86236,5,5,0,2,C-S,0,0,0,0,0,0,0.135327916047,0,0,0,0,0,0,0,0.0180369424407,0.0364937979617,0.053495943075,0.0389479086887,0.0352969583517,0,0.0192132487157,
2190.75526,10,2,1,0,HM-F,0,0,0,0,0,0,0,0,0,0,0,0,0.303606624189,0,0.018176071388,0,0,0.00789294089732,0,0.00821679672305,0,
1866.64966,8,2,1,0,HM-F,0,0,0,0,0,0,0,0,0,0,0.074260451519,0,0,0,0,0,0,0,0,0,0,
2692.94646,7,4,1,2,H-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140763804709,0,0,0,0,0,0.0337322289829,
4120.46506,9,8,1,3,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250989598037,0,0.0286410180948,0.0409929370669,0,0,0,0.0598539753072,
3244.14276,7,6,0,3,C-S,0,0,0,0.303442228244,1.08526219157,0.399266229237,0.245648845469,0.194314377975,0.212686490205,0.0737052892165,0.0997077605765,0,0.192637092078,0.111994173059,0.236365688843,0.336640401804,0.165678397798,0.242766793535,0.216433403217,0.335182537868,0.198685887065,
3827.35396,7,6,2,4,C-FS,0,0,0,0,0,0,0.210626365519,0.0856782987652,0,0.116793491854,0.598538477727,0,0,0.326396527406,0.407573638138,0.342762908141,0,0.323827657258,0.277088525059,0.0366657439144,0.31841077153,
4850.75456,9,8,6,3,C-FS,0,0,0,0.367934827665,0.213587226678,0,0,0,0,0,0,0,0.0259357000854,0,0,0,0,0,0,0,0,
2774.99966,5,6,1,2,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475503156119,0.0416903396539,0.0651122369377,0.0896723359101,0,0.0902961280641,0,0,
4411.56046,9,8,1,4,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161508501927,0.0347811297025,0.102241221164,0.210764024296,0,0.172291701483,0.0540373075556,0.0393429779135,
2452.93486,3,6,5,0,C-F,0,0,0.201183913049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4705.71706,9,8,7,2,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242369359203,0,0,0,
4324.56486,9,9,3,2,C-FS,0,0,0,0,0,0,0,0.0646966663388,0,0,0,0,0,0,0,0,0,0,0,0,0,
2660.95666,5,4,3,2,C-FS,0,0.0678468718893,0.0604733877088,0.0405829321073,0,0.0622212533113,0.129090866933,0.0990002494859,0.0788336221336,0.0170732010739,0.065616042032,0,0,0.114216134098,0.105730988158,0.124711603748,0.131856658205,0.173859812713,0.139202963019,0.0934947352733,0.12195502118,
2354.86166,6,6,1,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296890840391,0,0,0.0217532992624,0.0360134305368,0,0,
3042.08376,7,5,2,2,H-FS,0,0,0,0.0857307446401,0,0,0,0,0,0,0,0,0,0,0.0394059678133,0,0,0,0.0283519752707,0.0408852761853,0,
1932.70796,5,4,2,0,CH-F,0,0,0,0,0,0.100448689986,0.599084764043,1.03653253146,0.88231680421,1.02558129033,0.870974872419,1.60649441327,0.889461509341,1.07011763147,1.01902912374,0.645410446491,0.788368768881,0.788835663002,0.670672641986,1.06206809723,1.04195723079,
4703.67626,9,8,3,4,C-FS,0,0.255707539841,0,0,0,0,0,0,0,0,0,0,0,0.0487480550926,0,0.0182825502212,0,0,0,0,0,
2134.76696,5,5,0,1,CH-S,0,0,0,0,0,0,0.204781446838,0.0737788813116,0,0,0,0,0.0279109254213,0.0257761455189,0.0958598447018,0.0372763426866,0.037620179105,0.0778066241941,0.16677656786,0.0367333133313,0.0333699472246,
3231.18396,8,8,2,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113441049327,0,
3068.13586,5,6,5,1,C-FS,0,0,0,0,0,0,0,0,0,0,0,0.0705752823518,0,0,0,0,0,0,0,0,0,
2614.98766,4,6,5,0,C-F,0,0,0,0.139305628335,0,0,0,0,0,0,0,0,0.0209800961348,0,0,0,0,0,0,0,0,
2540.92576,5,7,0,1,C-S,0,0,0,0,0,0,0,0,0,0,0.0380528078109,0,0,0,0,0,0,0,0,0,0,
2718.99856,5,5,4,1,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142634330779,
3213.17336,5,6,4,2,C-FS,0,0,0,0.184742324407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3975.42756,9,8,2,2,C-FS,0,0,0,0,0,0,0,0,0,0,0,0,0.0484914006773,0,0,0.0306761097295,0,0,0,0,0,
1608.60236,3,4,2,0,C-F,0,0,0,0,0,0,0.0421290356747,0.0709836767681,0.0441465675027,0.0756891591482,0.0756644201436,0,0,0.0505845501447,0.00835622481196,0.0215363200873,0.0921100330179,0.0957639665048,0.112139502881,0.0721147937891,0.0998871358905,
2484.92466,5,6,3,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00923604455183,0.0659548709168,0,0,0.0289084289001,0.0551069758223,0,0.0978032460599,
3900.37036,8,7,0,4,C-S,0,0,0,0,0,0,0,0,0,0,0.0976438118666,0,0,0.103642604088,0,0.0466751980085,0,0,0,0,0.00966820199384,
3012.10966,7,7,3,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284539371642,0,0,0,
2777.04046,5,6,5,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149010300772,0,0,0,0,0,
4996.81246,9,8,7,3,C-FS,0,0,0,0,0,0,0.0590829448401,0.0477787861632,0.20153697626,0,0,0,0,0,0,0,0,0,0,0,0,
2013.74076,3,6,0,1,C-S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164474772521,0,0.0083743526984,0.0189437139858,0.0127974621389,0.00874579413164,0.0141166730455,
2297.84016,6,5,2,0,CH-F,0,0,0,0,0,0.129982813478,0.150876740154,0,0.128354566979,0.310048865676,0.3442243384,0.413821492501,0.527790886631,0.537160828143,0.415379251837,0.202074201045,0.113515733801,0.188760976828,0.396500040082,0.223470287636,0.342976656252,
910.32776,3,2,0,0,HM,0,0.208749533581,0.122189730745,0.136045928943,0.0873529646423,0.111685847994,1.01665370304,1.05979974955,1.12091205445,1.34796494951,1.29639670576,1.34800682206,1.34041079196,1.13693717053,1.31047253073,1.35068407897,1.23889351228,1.3823730135,1.3238347863,1.38147184265,1.4445251311,
1316.48656,3,4,0,0,C,0,0,0,0,0,0,0.354732241818,0.199629812848,0.402141263247,0.0703143513151,0.283998133731,0,0,0.378319145283,0.338105853562,0.21350636544,0.271935966928,0.193367542417,0.288909026566,0.30410638506,0.369117902161,
3229.16826,6,6,3,2,C-FS,0,0.11173190301,0,0,0,0,0,0,0,0,0.0835944555822,0,0,0,0.0144557559559,0.0473989181869,0,0,0,0,0,
2305.85656,3,6,2,1,C-FS,0,0,0,0,0,0,0.224462044079,0.288502945348,0.217736926519,0.149672573776,0.187663403242,0,0,0.190039390024,0.123900785826,0.0529640768001,0.282776787837,0.224886839428,0.270485013963,0.120085968036,0.248299501511,
1558.53896,7,2,0,0,HM,0,2.20479623904,2.20405437964,0.948935579322,1.68014586056,1.33135819806,6.99621186717,7.78075028569,8.94668523465,9.04300936847,7.99756131315,10.2432421945,8.7452011176,7.09951546867,7.72727081664,7.22994200316,8.30770574561,7.59657227973,6.64244715578,8.36511381582,8.93983554512,
2044.69736,10,2,0,0,HM,0,0.808464569354,0.749982899862,0.15408943863,0.492035781951,0.553203723277,1.15967901602,0.891565392564,1.34935207953,0.785167903352,0.984891544904,0.775559109427,0.818423559695,1.19703783945,1.37597384866,0.702166032698,0.415756172956,0.923039268217,0.868439597807,0.394358232858,1.06497341167,
2411.88316,6,7,0,0,C,0,0,0,0,0,0,0,0,0,0,0.125355118543,0,0,0,0,0.0395954558691,0.0114358596348,0.026816324084,0.0515947662414,0.00738551508098,0.0165315426694,
2369.86126,5,4,3,1,CH-FS,0,0.0772990324384,3.9518244199,0,5.22229236646,0,1.02029457826,1.10964780833,1.10303732182,0.952495960468,1.13199518302,1.30086311485,1.8461066097,1.13490270201,1.04269986594,0.909848768033,0.970969152584,1.06051547626,0.942044348308,0.708642261337,1.20475977679,
1681.61876,4,5,0,0,CH,0,0,0,0,0,0,0,0,0,0.00706137129036,0,0,0,0,0.0224027128565,0,0.0112004596995,0.0113347484444,0.0264073387426,0,0,
3173.14206,8,7,1,1,C-FS,0,0,0.190985597626,0,0,0,0,0,0,0,0.103437373311,0,0.17020951421,0.182660802421,0.0770460682183,0.132180538594,0,0.128905792455,0.20135189584,0.0126843798797,0.0685056331606,
2516.91446,7,6,1,0,C-F,0,0,0,0,0,0,0.188667061298,0.233862269332,0.174562182104,0.222118763223,0.254974119413,0.51349695234,0.307679096503,0.246371575761,0.233231781626,0.225548760231,0.195955406699,0.206005429504,0.312386515048,0.140630182521,0.189031540039,
2280.82486,5,5,1,1,CH-FS,0,0.128762159376,0,0,0,0,1.05308479546,0.810061569,0.206672927208,0.261717382493,0.32861508413,0.174732892888,0.19984399533,0.163418945892,0.421922740869,0.18187480247,0.24207286958,0.733689354046,0.474658438134,0.319388186669,0.153050187903,
1275.45996,4,3,0,0,CH,0,0,0,0,0,0,0,0.102789760787,0.0272190181531,0.177220690295,0.178604390881,0,0,0.154099053754,0.213028560881,0.162851300637,0.186673456473,0.205683415879,0.148915313467,0.136932979625,0.108791775198,
2557.94106,6,7,1,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0.127056803519,0,0,0,0,0.030832160415,0,0,0,0.0196725152507,
2882.04666,8,7,1,0,C-F,0,0,0,0,0,0.153717991711,0,0.042296166968,0,0.260055480402,0.268440251538,0.0883433254421,0.0979727019283,0,0,0.0466015187785,0.0298166712497,0,0,0.0303697856809,0.0742898257658,
2531.91406,6,4,3,1,H-FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100952255282,0.00721681953994,0,0,
2688.00406,5,7,3,0,C-F,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233888184061,0,0,0,0,0,0,0,
1405.52296,3,3,2,0,C-F,0,0,0,0,0,0,0,0,0,0,0.0420344459079,0,0,0,0.0147185140739,0,0.0200828839249,0,0.0372023926581,0.058370196414,0.0461801480937,
2255.79316,7,4,0,1,H-S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114149329617,0,0,0,0,0.0278120524316,
1972.71416,4,5,0,1,C-S,0,0,0,0,0,0,0.0384317218963,0.0350199826328,0.0576129482722,0.0363289330879,0.0855224193845,0,0,0.0612547377889,0.0560564183307,0.0733405432025,0.159087853499,0.0834631771845,0.170817491617,0.0973635289262,0.131551895746,
2281.84526,5,5,3,0,CH-F,0,0,0,0,0,0,0.295140762009,0.212948097246,0,0.17214181886,0.303051130241,0,0.229643205667,0.0401816266822,0.203630529655,0.0106234754267,0.068764898323,0.25645073303,0.195403474502,0.100942485344,0.0745951482108,
1745.62346,6,3,1,0,H-F,0,0,0,0,0,0,0.307586640955,0.177806392694,0.242017285001,0.257300942766,0.0944859401215,0.198962196202,0.300717761806,0.24055523173,0.382600176616,0.382150398441,0.268433085113,0.449064068382,0.314213029093,0.215348621539,0.219121965002,
1964.69776,7,4,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384783252751,
